s12,s13,s23,u1,u2,u3,Q2,madgraph_azimuthal_average
1.14002679262211866e+05,2.61007029746178247e+05,3.71307936327966629e+05,-2.43577309580696223e+05,-2.42136129858293512e+05,-4.84291769184888108e+05,2.23687563287520985e+05,1.27536619221824721e-11
6.31206588283777528e+04,1.03870860613702040e+05,2.25158744366174535e+05,-9.62311381300924113e+04,-3.39876744400427793e+05,-5.73930821312623375e+04,1.01350700853528106e+05,2.31260400272698255e-09
1.63938959063407325e+05,1.04480124747789698e+05,1.47611641538099793e+04,-3.00658066375386727e+05,-7.43542044021406909e+04,-1.30456595012540216e+05,2.22288617825060559e+05,1.31714725370715762e-10
1.41031833787136333e+05,2.21464610058834951e+05,3.56253113210583280e+05,-3.48487145766293223e+05,-2.04533774504233967e+05,-3.11489203412638337e+05,1.45760566626610758e+05,1.90488565999965723e-11
1.42869799514623126e+05,3.09619599724143918e+04,1.74060998466772959e+05,-1.28817455637328778e+05,-1.31493979249453987e+05,-2.91274638786327443e+05,2.03693315719299542e+05,6.26480608628688007e-10
1.52830458700506832e+05,1.08851180382998864e+05,3.54403852265638416e+05,-2.19567161372537754e+05,-6.37434438661618333e+04,-5.59977464399782708e+05,2.27202578289338475e+05,1.05399771310563755e-10
2.37695934769309941e+05,1.61193086353473889e+05,1.08874590438479325e+05,-3.03870521619613748e+05,-1.13253677433262914e+05,-3.27170977893646632e+05,2.36531565385259863e+05,4.08293607742337331e-11
3.20696545052447240e+05,1.26509988541041865e+05,1.30835241409246053e+05,-6.30886601931975238e+04,-4.38674480485552747e+05,-2.91562933005998028e+05,2.15284298682013119e+05,1.86019450242423451e-10
1.38928072738444258e+05,1.57350177269124077e+05,3.38357256203818251e+05,-1.46646758424805361e+05,-3.31244137116723577e+05,-5.20859980126414681e+05,3.64115369456557266e+05,1.42614108601495897e-11
6.83298520747759903e+04,5.37728072500799317e+04,3.23002705978125683e+05,-4.49155841963082494e+04,-4.22177653440567316e+05,-1.13580396227264559e+05,1.35568268561158387e+05,1.80892203117968729e-09
1.83266873053926713e+05,1.49956168215752521e+05,3.48733249059973168e+05,-8.07875994463572715e+04,-2.32628845820318296e+05,-6.81280541399537935e+05,3.12740696336561174e+05,5.53730965949799274e-11
1.36654879819268855e+05,4.33650873033409473e+05,7.69905371709421452e+04,-3.92984846541366365e+05,-2.40498455857718771e+05,-1.62548481066947134e+05,1.48735493442412029e+05,5.01984691151691323e-11
7.42683758346231771e+04,2.14504337055131153e+05,1.08245365646298349e+05,-2.50343551345841319e+05,-3.05968627223603893e+05,-1.55125250742387841e+05,3.14419350775780273e+05,5.65878614062145901e-11
7.57813485955056967e+04,3.88566530734297528e+05,1.88967665621219814e+05,-3.71267036328537855e+05,-2.91916281238576747e+05,-2.49731508536720794e+05,2.59599281152812211e+05,1.65767280933353516e-11
2.02926355559887830e+05,1.91047424107445084e+05,2.37531808251725975e+05,-1.15550757140741218e+05,-6.09451872292858781e+05,-1.57670121141037234e+05,2.51167162655578286e+05,8.90201299953116734e-11
2.73548825792524440e+05,1.09341778674004119e+05,1.01389147909223990e+05,-1.67061905930983456e+05,-4.87713231061053579e+05,-2.01477776628380467e+05,3.71973161244664923e+05,2.52080376742865971e-11
1.03155987315779406e+05,1.51914261485551833e+04,1.44048929118857835e+05,-1.52486759582907660e+05,-2.47171685715877888e+05,-8.02294512160737504e+04,2.17491553931666655e+05,4.67188074607588126e-10
4.11449454159576271e+04,2.75401369875390781e+05,2.87974332072907884e+05,-4.01323196669912140e+05,-2.26350857327111647e+05,-3.25689497183040832e+05,3.48842903815809172e+05,1.08649808114336536e-11
3.60396413571512967e+04,5.86329248869533418e+05,5.93167585606059874e+04,-1.00202734128858661e+05,-9.58883053439296782e+04,-7.24757767810849356e+05,2.39163158496346470e+05,8.40982511925834188e-11
8.54901853944630275e+04,2.14897499473857257e+05,3.81273413434968737e+05,-5.68112295607982087e+04,-3.93287771080193692e+05,-3.26864327615077433e+05,9.53022299527804134e+04,5.60576099066965125e-10
5.44575891995490529e+04,4.51759557489202416e+04,5.90177630690104328e+05,-6.92120055548447708e+04,-2.15647332034335588e+05,-5.33206584176867735e+05,1.28254746127474573e+05,6.36404548412257210e-10
7.54381117414385662e+04,3.70997837414355774e+05,2.92777425185828586e+05,-1.75543723898989119e+05,-3.65241876774691860e+05,-3.93403258950118383e+05,1.94975485282176087e+05,3.92382951141324193e-11
3.13532856659251265e+05,1.56772019897268940e+05,1.49360876179698738e+05,-5.59791599850497558e+05,-1.73898362653284916e+05,-8.09595551673864975e+04,1.94983764934950101e+05,1.75420435801327360e-11
7.28175077193287580e+04,2.46544349410015478e+05,1.86914376679593726e+05,-3.12281261837215046e+05,-2.34910684524009965e+05,-5.07189165154359725e+04,9.16346290677232028e+04,4.03037306134250193e-10
1.76589161194550805e+05,1.43126236266070337e+05,9.39886938367168186e+04,-4.59625488390667713e+05,-2.72310228768360394e+05,-5.24082578603903239e+04,3.70639883722080616e+05,2.45066595076898509e-11
2.55494500487564801e+05,1.07843611913825080e+05,5.93310578997012635e+04,-3.09435285151951539e+05,-1.43737126305540965e+05,-2.02652075596068462e+05,2.33155316752469458e+05,5.34183511484707445e-11
1.48147112896752398e+05,2.28011257194167993e+05,3.14135886587782181e+05,-2.24941724032473081e+05,-7.46544326185083191e+04,-5.79112463341242285e+05,1.88414363313521200e+05,5.25464082752181857e-11
9.19524368530209758e+04,3.13031806777716207e+05,2.11594175172520336e+05,-1.02237125121855148e+05,-2.01605145732278645e+05,-6.47261307150160312e+05,3.34525159201036324e+05,3.71181661719120659e-11
4.84538617250622308e+05,6.26786431817056437e+04,7.96202272432291065e+04,-1.48069806355476612e+05,-7.12811618535299320e+05,-8.63237611671309569e+04,3.20367698382349918e+05,4.29847210535247907e-11
1.19265613850884809e+05,2.55826195082845050e+05,2.36946329259391699e+05,-6.64757902134438918e+04,-4.22212040869951597e+05,-3.82821816195060324e+05,2.59471509085334605e+05,9.46250938629227168e-11
7.30675570094001887e+04,7.62211266685589362e+04,4.25928795537981438e+05,-2.02821471278840298e+05,-1.56662879285349569e+05,-4.72411847664484521e+05,2.56678719012733665e+05,5.60344276756100944e-11
1.38434827302701538e+05,7.95646495493758994e+04,4.83365235311284196e+04,-2.81802362729093758e+05,-2.97768367744688410e+05,-3.36384231564966321e+04,3.46873153247073118e+05,1.21980555833597433e-10
2.86254185310245521e+04,2.50082305765725498e+05,1.82139395210266142e+05,-2.36944921727706853e+05,-1.79159791355088673e+05,-1.77624972735641728e+05,1.32882566311421222e+05,2.68807113314689032e-10
1.06301122858426243e+05,1.22108747860001968e+05,4.27936449253958592e+05,-5.02299562444798357e+04,-1.76770652659405954e+05,-7.37431422309850808e+05,3.08085711241349811e+05,1.66685658369509421e-10
1.43580656136180914e+05,1.88881155733694439e+05,2.32187123031441181e+05,-2.45645202061928023e+05,-3.20086458593066258e+05,-1.16240153927610983e+05,1.17322879681288890e+05,9.41635903881801118e-11
4.13957345895324135e+05,3.42837399562282371e+04,1.03659765575242025e+05,-5.02437121112564579e+05,-2.48255572155901929e+05,-7.43129937871598813e+04,2.73104835628831817e+05,2.62882168330427040e-11
5.23989243994810386e+04,1.99539923775085044e+04,2.00817892481469491e+05,-1.15971684353824559e+05,-1.28252794584499556e+05,-3.44148520557022421e+05,3.15202190236887196e+05,5.66914559771986739e-10
1.77886422051749891e+05,8.28122605320334114e+04,7.60810607386310294e+04,-2.36335516168343078e+05,-2.27226735360693885e+05,-3.78916929653922562e+04,1.64674201172015019e+05,2.28246807676673018e-10
3.38836721230280760e+05,2.72556087960957608e+05,1.31566195573205856e+05,-4.54614179012438632e+05,-1.25534622009837170e+05,-3.90724109059363487e+05,2.27913905317195109e+05,1.18775946526275452e-11
2.29328223977131885e+05,2.04938555894348479e+05,2.52355003895037284e+05,-2.14966038949863869e+05,-5.37241281506888336e+05,-1.12102675041416704e+05,1.77688211731651332e+05,5.54097216939399747e-11
8.97489459036327899e+04,2.08066779879179026e+05,2.02218930813286395e+05,-1.62194653890260874e+05,-2.17263308872535243e+05,-2.88434711083446338e+05,1.67858017250144068e+05,9.57245394530515614e-11
1.09565973671357366e+05,4.28428163144514314e+05,5.08869945844429894e+04,-4.36302936521263211e+05,-7.85608599363118701e+04,-4.23193150364966423e+05,3.49175815422226558e+05,1.12822243166912382e-11
9.15666374566951708e+04,1.69416268335364555e+05,7.24669781843239471e+04,-2.47591981303901994e+05,-8.45545343943922780e+04,-1.98108745716630568e+05,1.96805377438540949e+05,1.11797502820430557e-10
1.89383757903543010e+05,1.61245534775606473e+05,2.06479417305592069e+04,-5.49535337134612608e+05,-8.01067286879667372e+04,-8.50872062002133171e+04,3.43452037613083841e+05,2.61769927899287169e-11
1.32158593037622370e+05,1.18846598935879185e+05,3.81195673992932017e+05,-2.95585088274373848e+05,-7.09884181043095741e+04,-5.86428216355504817e+05,3.20800856767754420e+05,3.37682895351049133e-11
1.95206112228651938e+05,9.68385302916413202e+04,2.28676956799485022e+05,-1.00247772161564964e+05,-6.02653614576931926e+05,-2.16460662677755812e+05,3.98640450096474262e+05,3.80940470910732360e-11
2.00378040457657131e+05,3.75021370301428367e+05,3.99859774011231493e+04,-4.07248360122048995e+05,-8.27791293890819506e+04,-4.27057734094522835e+05,3.01699835445445089e+05,1.58778235894479105e-11
6.12210130149487159e+04,9.04191296950264805e+04,1.32696102255455015e+05,-1.76432439212556084e+05,-1.36703415293239785e+05,-3.70785894491042302e+05,3.99585504031407938e+05,7.01417623739419875e-11
2.53936641794007708e+05,2.35550416363083204e+05,5.51325600406490266e+04,-1.95970087514339073e+05,-2.75706004183255602e+05,-4.41732357526766369e+05,3.68788831026621221e+05,1.97002770061269773e-11
3.29575774595217372e+04,2.28725016783882922e+05,3.02560350643479382e+05,-2.08120174582285515e+05,-3.48094054768221220e+05,-1.37902105483655614e+05,1.29873389947278149e+05,3.85765871263724880e-10
1.88663886344996165e+05,2.71852521167480329e+05,1.27861761858407204e+05,-4.27040534991965571e+05,-1.99624378936149471e+05,-8.21290774978219561e+04,1.20415822055053257e+05,5.32141780837958883e-11
3.73376226377606217e+04,7.04869462276544946e+04,3.70050771064293396e+05,-1.45431276683330070e+05,-3.58412659545804840e+05,-1.83348597160724399e+05,2.09317193460150913e+05,2.14785768617454476e-10
7.42032083100027812e+04,5.22905505869294808e+05,4.58261046252987144e+04,-3.25738563524638768e+05,-1.20368519681619102e+05,-3.07244822951110662e+05,1.10417087352772534e+05,8.97490970588476604e-11
1.03977948385060212e+05,2.10998994483164075e+05,2.24484026126425306e+04,-2.74886351903524657e+05,-1.87296283408313786e+05,-2.56156432128078304e+05,3.80913721959049755e+05,2.60917029523569668e-11
2.69305978957995423e+05,1.45457956391514424e+05,1.02733444738139122e+05,-5.90693704295803444e+05,-5.83218645246768137e+04,-9.11976508699149999e+04,2.22715839602746419e+05,3.18774628918943310e-11
8.15518364221195370e+04,2.12282797432883177e+05,7.86177752723824524e+04,-8.93576323952363018e+04,-1.78517792978601530e+05,-3.92920174543568923e+05,2.88343190790021617e+05,1.46037285815112148e-10
1.07680783874526838e+05,1.97322514658269240e+05,2.80211183411381557e+05,-5.32035975231929478e+04,-3.02714303693220369e+05,-4.43004540286255884e+05,2.13707959558491653e+05,1.82432395599597251e-10
7.75104810454469407e+04,2.14664162334831140e+05,2.95726099461393314e+05,-3.97108957316335407e+05,-3.67605352696294547e+05,-1.27938433532563853e+05,3.04752000703522237e+05,2.14141553886309727e-11
4.31189237309640914e+05,1.05791471660875890e+05,2.09770836657858599e+05,-5.10485398749522923e+05,-3.90974944264513440e+05,-7.91469057479344483e+04,2.33855703133595322e+05,8.98221207286483756e-12
2.61069674859167135e+05,9.09265429627135891e+04,5.53103048111217504e+04,-2.53495543994110194e+05,-2.30095158397580148e+05,-9.89820998703396763e+04,1.75266279629027762e+05,9.39172101797449793e-11
3.43143392714868532e+04,2.55904384542199405e+05,2.76342397964290692e+05,-4.55424005284205428e+05,-3.93217330096842663e+05,-5.05917310544391003e+04,3.32671944657510146e+05,9.93833923687961402e-11
9.55104279599041329e+04,6.49201766730992531e+04,1.25238134742497117e+05,-7.01696409845932503e+04,-1.36368862009284465e+05,-2.54127340674055857e+05,1.74997104292432807e+05,1.01116726212659112e-09
2.90110208669586107e+05,2.61824857914429682e+05,3.81638027397439291e+04,-1.04581784212949249e+05,-4.17627588037265872e+05,-2.49848386424105469e+05,1.81958889350560959e+05,2.50036969213427589e-10
1.04319552302875236e+05,2.46685076488102146e+05,1.98912155440343195e+05,-3.44561661691668036e+05,-1.92676882341043092e+05,-2.90352952737704560e+05,2.77674712539095141e+05,1.39866246869473726e-11
3.69460902157098637e+05,1.33932489007765136e+05,1.07936652039112436e+05,-2.04815811608827265e+05,-2.57100487519188202e+05,-2.90266339600592619e+05,1.40852595524631877e+05,1.21514481902078635e-10
8.48288914096385997e+04,4.70126130386467674e+05,1.27318977845144967e+05,-3.87613035662949027e+05,-6.18088692267705046e+04,-3.17751570399148506e+05,8.48994756476163602e+04,6.62107610798678197e-11
7.91257915075308556e+04,1.70839007512191223e+05,2.13567738771555130e+05,-4.22211973895088711e+05,-2.26192235329577234e+05,-1.41877968266591139e+05,3.26749639699980733e+05,1.95354642959951276e-11
3.17546271913170000e+05,3.16602096165823401e+05,6.92540296976154204e+04,-7.46026359726642724e+05,-7.51804952793143020e+04,-4.42710168394643115e+04,1.62075474068812560e+05,2.79997476522754107e-11
9.51817890194770298e+04,1.28908434778238850e+05,2.96141913489937957e+05,-1.97295185282684455e+05,-1.11042045110181498e+05,-4.09494563478945696e+05,1.97599656584157899e+05,7.74937436491745802e-11
1.28327307101641680e+05,1.06718398215597568e+05,2.69456184700463025e+05,-1.29791724190720241e+05,-2.80170898659534694e+05,-4.09158315837321978e+05,3.14619048669874493e+05,4.62458911782381076e-11
5.41009932751237066e+04,4.20295242059622193e+05,1.23271725562763793e+05,-3.95200572106564650e+05,-7.94082462712959968e+04,-2.75830570453776687e+05,1.52771427934127103e+05,4.48312825655932922e-11
1.55245072838573484e+05,1.37918972287255543e+05,3.51152414369514387e+05,-2.89157531015730987e+05,-2.41360844518287806e+05,-4.00067518134152226e+05,2.86269434172827401e+05,1.14772709083953874e-11
1.42084626354109001e+05,1.61269009429810612e+04,1.43886263169958460e+05,-5.01236220890685508e+04,-3.53447363963884243e+05,-1.58208959977366438e+05,2.59682155563270615e+05,1.06913268674856787e-09
3.11222641500939964e+05,3.13950615894099756e+05,8.33832514996564132e+04,-5.98938405416372465e+05,-1.43922448951726954e+05,-7.76120247747590765e+04,1.11916370248162260e+05,3.16509635636443546e-11
5.11329243175624069e+04,7.40968928628242284e+04,1.41464374837883661e+05,-1.82750018699682027e+05,-1.58966112480871525e+05,-1.04449065741800325e+05,1.79471004904083413e+05,3.47781174306501571e-10
1.95120186718831246e+05,6.82290010908803670e+04,2.39115584863505064e+05,-3.28058582727101282e+05,-1.49773315476196178e+05,-3.49582277284288837e+05,3.24949402814369649e+05,2.80182430042827156e-11
2.53703886484245799e+05,3.21186522297226475e+05,8.77376875350255868e+04,-4.37799735792448511e+05,-4.53905926777328132e+04,-3.49181534476858971e+05,1.69743766630541970e+05,4.40723642837956165e-11
1.38016289747662202e+05,1.40081075970747392e+05,2.21296509113696695e+05,-1.17084062253462325e+05,-4.39873395539908903e+05,-7.35442136467355158e+04,1.31107796608000615e+05,6.21321132126764434e-10
1.07728364480073928e+05,5.39906694853624795e+04,4.95078518154153659e+05,-1.17003704833586118e+05,-5.73331562861307175e+04,-6.97807070822436246e+05,2.15346379822563205e+05,6.42255040484163954e-10
3.65642369859412720e+04,2.14624498227838485e+05,2.55947043571344781e+05,-1.24022181303647099e+05,-2.20460004570354882e+05,-3.63035982393329730e+05,2.00382389482206723e+05,1.60149511417980121e-10
8.94375184263127740e+04,1.32887036797011824e+05,2.82488508932907134e+05,-3.02317819955572952e+05,-2.69705286102363549e+05,-1.71877918796248268e+05,2.39087960697953240e+05,3.35743949642427309e-11
3.21170536954151350e+05,2.38616528850315313e+05,1.66631159897844947e+05,-4.79621182820090791e+05,-3.17983933093365573e+05,-4.46631108154329122e+04,1.15850001026576851e+05,4.34708168410290366e-11
5.27273176980791468e+04,3.35730173355122155e+05,4.73735616183158418e+04,-2.82600013862809748e+05,-7.01976129489163577e+04,-3.80477623000716208e+05,2.97444197140925156e+05,4.26261976639919213e-11
7.93093259168848745e+04,1.35916669647966570e+05,1.84052561656240956e+05,-3.30416322061692132e+05,-1.33971760488571832e+05,-3.15195997150924173e+05,3.80305522480095911e+05,2.00072861990246356e-11
7.90107427451928816e+04,1.92821568911399256e+05,7.49121582409884431e+04,-1.81812885995742574e+05,-9.65948624022913864e+04,-4.03046512528160179e+05,3.34709791028613632e+05,6.49816365231773319e-11
5.09262408557762828e+04,2.80943599312639795e+05,5.63160916287458094e+04,-5.77525588775902870e+04,-1.68314745117773913e+05,-5.07271261508731288e+05,3.45152633706933528e+05,1.89742869835841973e-10
2.16526861347754544e+05,1.43904040396194905e+05,1.00962417647394992e+05,-3.31412941828252922e+05,-4.00939292216402362e+05,-1.10333894749685292e+05,3.81292809402996267e+05,1.58162787447182989e-11
1.85649373949435918e+05,1.87969616438033147e+05,5.10814976087822142e+04,-4.54044173521584424e+05,-2.18463027253509499e+05,-1.07455100368297091e+05,3.55261813147139794e+05,1.56845868003398703e-11
3.04235117288328009e+05,1.57828780359854543e+05,1.58072153748538636e+05,-7.00902310225097899e+04,-3.71458726228172833e+05,-2.69964202456502768e+05,9.13771083104642166e+04,6.24383348729564525e-10
2.65526278220912354e+04,3.02133259224696958e+05,1.01553855221720587e+05,-3.06484642181982985e+05,-6.84259820761882584e+04,-1.35464640137079783e+05,8.01355221267425804e+04,4.71326484337767082e-10
2.17645303531351878e+05,3.66976675258542120e+05,1.15854947674981464e+05,-1.52723265204692289e+05,-1.45713970612577163e+05,-5.50778213336636312e+05,1.48738522689030564e+05,1.65282952321483042e-10
2.19056714195447741e+05,1.32725168366005411e+05,3.43028594561543650e+04,-4.06046963829611777e+05,-1.52364664548291796e+05,-4.39089759993318585e+04,2.16235862359627965e+05,7.31359422337415590e-11
1.20896591852744052e+05,2.07371833082869096e+05,4.84958691468232282e+04,-3.24939567405716516e+04,-1.67780101789954671e+05,-2.82122899791455187e+05,1.05632664239545513e+05,4.51565392781133857e-09
6.14446950076807843e+04,2.44390926397022908e+05,2.60942579387132777e+05,-8.55054163686563552e+04,-1.55216305532923085e+05,-5.27797755570687586e+05,2.01741276680430863e+05,1.48194759208449122e-10
2.77455011139117531e+05,5.39646337658139819e+04,1.76548489370455791e+04,-4.28691066164202057e+05,-1.12070419901535759e+05,-8.09405896676998527e+04,2.72627581891460461e+05,7.01424764298151025e-11
1.16191426607018569e+05,2.11260318989831198e+05,2.33764741894887207e+05,-3.55260150471197441e+05,-1.98652437723097479e+05,-1.12243532675941475e+05,1.04939633378499100e+05,7.57727245224063643e-11
1.83324977129338775e+05,4.20535730358161440e+05,8.99163348812400363e+04,-4.04553378370913793e+05,-8.75088100067659543e+04,-3.28225859157824481e+05,1.26511005166764095e+05,3.37461170645332329e-11
4.12609249658096232e+04,2.57028857596333575e+05,2.39358379235690547e+05,-4.04814764156737714e+05,-2.77146784136692935e+05,-2.16516155087560881e+05,3.60829541583157668e+05,1.80393715321284242e-11
1.03123038059525905e+05,1.33789528743611212e+05,3.72636134240774089e+05,-1.39348806425999588e+05,-1.10313174547087576e+05,-5.32261920573340729e+05,1.72375200502516585e+05,1.35104965071572365e-10
9.66892012063318107e+04,1.64042900428715628e+05,2.14397136813322257e+05,-2.89467010164806328e+05,-2.68656829843449173e+05,-1.79814836491021561e+05,2.62809438050907513e+05,3.07768585908946012e-11
2.32081147842413047e+05,4.19879060066472157e+04,1.71742895247443230e+05,-4.31384897519128863e+05,-1.49532344122599519e+05,-1.60995313701468462e+05,2.96100606246693525e+05,3.61309072175884149e-11
4.38452181734175654e+05,8.11102358261877671e+04,1.42596076315572252e+05,-5.66085061882707640e+05,-1.01988155863895925e+05,-2.32992685310392524e+05,2.38907409181060444e+05,2.63492599637957432e-11
3.51108981667689222e+04,3.91112887400945649e+05,1.61514085631380876e+05,-9.57642805133014626e+04,-1.16466485293485253e+05,-5.52744150627546012e+05,1.77237045235237310e+05,1.95877302302474753e-10
4.75298689683547069e+05,1.22825652870853170e+05,8.29381810519535793e+04,-3.10925958074169292e+05,-4.81322293687469384e+05,-5.45937929384886229e+04,1.65779521093773481e+05,4.83854006662903009e-11
1.24394960644011095e+05,1.14806726081252535e+05,4.79074463841112010e+04,-1.64677977818217216e+05,-7.77025362887963420e+04,-1.92336003016786912e+05,1.47607384014425770e+05,4.27687467091326081e-10
4.30400564297656092e+04,3.36705733827821969e+05,2.26184355563935183e+05,-2.53789730338800582e+05,-1.46550484265963780e+05,-3.37068782916837314e+05,1.31478851700078871e+05,7.49469567514215548e-11
9.94649424337312521e+04,9.88131368220900767e+04,2.74805144071807794e+05,-4.90333713515438430e+04,-1.07606997264667967e+05,-4.79427475999296526e+05,1.62984621287879330e+05,1.28883900047554444e-09
1.73825537929266196e+05,2.89520433821017912e+05,1.11310207764746388e+05,-8.93255208656242030e+04,-3.57379018961465219e+05,-3.24965934358246217e+05,1.97014294670305215e+05,1.75031640027044960e-10
9.16003634816415142e+04,2.20067576722097700e+05,2.56936313960249623e+05,-2.43865527869798330e+05,-2.23084893289400847e+05,-4.20586541975422530e+05,3.18932708970632986e+05,1.42190803561438802e-11
5.22019566694187524e+04,4.29641603249293519e+05,1.47693170431854727e+05,-2.80759395735850616e+05,-2.04555977883097745e+05,-4.70966113716160588e+05,3.26744756984541717e+05,1.24621819946899149e-11
3.50067122836561583e+05,2.22225678802154522e+05,7.93726646220833645e+04,-2.24459325107011449e+05,-4.17337285303873883e+05,-9.34542604578275641e+04,8.35854046079135151e+04,2.46126314646258673e-10
4.52494333515992912e+04,9.23885624220575264e+04,5.24554859025203739e+05,-8.08379585917943041e+04,-6.87440329023611150e+05,-4.75386768361932554e+04,1.53624109652737970e+05,2.64511544761490025e-09
1.59147613932504493e+05,2.66376610649016860e+05,1.43550665554361069e+05,-2.47567821086526790e+05,-2.80501905323556741e+05,-2.76317576911728596e+05,2.35312413185929647e+05,2.39307214652168530e-11
1.08781306425981602e+05,1.57498621513109101e+05,3.49206114191478468e+05,-6.86450340213636373e+04,-5.23344140400320641e+05,-3.28204447504513199e+05,3.04707579795628553e+05,7.13726380151663104e-11
7.20226191415248031e+04,1.51202901678556605e+05,9.17568919337768748e+04,-2.21155631791926251e+05,-2.98440083881975617e+05,-7.64407887309197977e+04,2.81054091650963703e+05,1.63396066054372200e-10
4.30622328738483484e+04,3.38672690319429385e+05,1.85188464460442949e+05,-1.69773542008174089e+05,-6.65044768952544546e+04,-7.08159652538200258e+05,3.77514283787908265e+05,3.37565303456102982e-11
1.63085967404292896e+05,2.21733922494701575e+05,3.07673168764152681e+05,-3.78730325652546773e+05,-3.17046996863968670e+05,-1.99901673954032536e+05,2.03185937807401118e+05,1.25514913990441002e-11
3.07513930231022881e+05,3.50016161565056536e+04,1.89366402850608516e+05,-3.39611546712924843e+05,-1.96647993219476892e+05,-3.27033724782375386e+05,3.31411315476640011e+05,3.96364462331237709e-11
3.20382299307872308e+04,4.64563621170740284e+05,4.38494242372346780e+04,-6.08939508328467142e+05,-1.00655842786924128e+05,-1.02168159451079191e+05,2.71312235227707948e+05,5.64514297494830599e-11
2.33184698047123326e+05,9.33601348676217312e+04,2.10813339933024952e+05,-1.61823565347523137e+05,-4.18245824088660418e+05,-1.19663934877259017e+05,1.62375151465672243e+05,9.15280333839260212e-11
1.06416163137179450e+05,3.76855933724356873e+05,9.98797316560795734e+04,-5.89605323031130480e+05,-5.77140940762406826e+04,-8.61768219146738702e+04,1.50344410504430096e+05,4.97896472227190842e-11
1.80789876949196594e+05,1.56199696402512840e+05,8.39357878586939332e+04,-9.98171409146295628e+04,-2.87089689123976626e+05,-2.12093383912578749e+05,1.78074852740781615e+05,2.44835591730404978e-10
2.46702322561644629e+05,4.17502525851304599e+04,1.00105514057641820e+05,-3.70706123083309561e+05,-2.44769021571643825e+05,-8.67967999662543007e+04,3.13713855416790699e+05,3.74232277662495130e-11
2.53367908184310421e+05,4.29842892110462417e+04,1.83661086342129798e+05,-2.87809806170126947e+05,-3.33385607415956692e+04,-2.62727968395017844e+05,1.03863051569254108e+05,1.23177680951848112e-09
1.04332968643589047e+05,1.51287094874486444e+05,3.95578865559017344e+05,-1.37975184183638659e+05,-1.27511364374820841e+05,-7.10600206458896049e+05,3.24887825940262817e+05,4.56646461488512229e-11
1.52668740968579950e+05,5.12020001958478650e+05,6.33223867999978247e+04,-2.12978016258543736e+05,-9.31362600545073219e+04,-5.03648303075334930e+05,8.17514496613291558e+04,2.14005340035453495e-10
3.90294325539690850e+05,7.12935267188548314e+04,1.59441609555435629e+05,-2.08993552478491940e+05,-6.00163823672755971e+05,-1.75554960845749418e+05,3.63682875183015945e+05,1.24428540861257036e-11
3.16167006492178596e+05,5.62010465972126112e+04,8.40166055602235429e+04,-3.59979924269996467e+05,-1.59679937016120122e+05,-1.00161702595649869e+05,1.63436905232151708e+05,8.78615703871350888e-11
2.01908303956524382e+05,1.06635061492968627e+05,6.43523185817469785e+04,-1.50133974252062442e+05,-4.24716671622541675e+05,-1.46897163398923003e+05,3.48852125242287118e+05,5.77273793644277731e-11
6.12100366608060431e+04,2.17270776614604343e+05,3.18963231777469045e+05,-4.03509859038248396e+04,-7.49083109178701416e+04,-6.33159616572678904e+05,1.50974868341494701e+05,1.11231334964236194e-09
1.23407885880322545e+05,2.66509277306554839e+05,3.05489440804123355e+05,-2.56288576861803129e+05,-5.38568034100228921e+05,-2.00695121186878881e+05,3.00145128157909960e+05,1.68891136951500767e-11
2.11637615578610625e+05,2.64178746477385459e+05,4.83787733268544544e+04,-1.20428823713248101e+05,-3.24916599029583973e+05,-4.01826231446425198e+05,3.22976518806406762e+05,4.79241485187373096e-11
2.13329332939857937e+05,2.07780123737141257e+05,2.10223719590441906e+05,-3.82623430799167603e+05,-2.97342024835634977e+05,-1.15973191443969263e+05,1.64605470811330684e+05,2.38378414290529610e-11
1.41626727030861250e+05,1.71480707757096534e+05,3.67681419111098570e+05,-5.92209567819028453e+04,-2.97876078665613488e+05,-4.13909981130913890e+05,9.02181626793738105e+04,4.04256708001685789e-10
5.00220158543273807e+05,4.47106794622072193e+04,1.87966708526352566e+05,-3.03655169856585620e+05,-3.32343950229132315e+05,-2.40458402800812793e+05,1.43559976354697254e+05,5.83356014120944173e-11
4.85047089255826315e+05,7.29725142939655343e+04,4.18701228198453318e+04,-1.19170916034392430e+05,-5.40406930144234793e+05,-3.59744649047583807e+04,9.56625847137484525e+04,1.01452161452166543e-09
4.11961269406284438e+05,3.68847283760151186e+04,2.15753532166111458e+05,-2.01397386294609460e+05,-5.22648834288535290e+05,-2.12109407193972613e+05,2.71556097828706435e+05,2.73472452209647834e-11
5.36642737312829995e+04,2.27536232492637355e+05,1.85944966542676557e+05,-3.16831439328924462e+04,-5.15587912253545946e+04,-4.93755360711960297e+05,1.09851823103610368e+05,5.01791084542904249e-09
1.52282711569014878e+05,3.49115307380884828e+05,2.13633635855577450e+05,-5.64960309467515617e+04,-2.11665299408934487e+05,-6.99907284606989939e+05,2.53036960157198686e+05,1.45311966120795509e-10
3.23281476084408641e+05,2.18585440597609995e+05,1.88246029599126137e+05,-5.31407139646615833e+05,-1.50281987528703408e+05,-2.42827677499346202e+05,1.94403858393520379e+05,9.96452601731468904e-12
5.62601670693601191e+04,4.26403869303932704e+05,1.88905251608118881e+05,-8.97140622584622761e+04,-1.73422658860188531e+05,-5.67001985570499673e+05,1.58569418707738776e+05,1.66636108699208102e-10
